name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_rad        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_rad_peak
-             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam        Jy*m/s             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           m/s           m/s           m/s           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix        Jy*m/s           deg           deg           m/s           pix           pix           pix           deg           deg           m/s
"MKTCS-HI J042913.82-605015.4"            32    758.710541    963.095942    209.610227           750           768           955           971           206           214          1008     -0.001471      0.004354    842.667055      1.000000             0      0.256410      2.253674      1.579096      0.883199      0.057658   6.32131e-04   2.03780e+05   1.01393e+05   2.11261e+05      7.092780      5.498263     73.227704      5.721887      3.691318     76.190455    106.911765      0.564156      0.494316      0.252301    141.642002     67.307571    -60.837617   1.79531e+07           760           963           209     67.303158    -60.837759   1.79800e+07
"MKTCS-HI J043108.79-612513.6"            33    618.307641    614.049621    205.594506           609           628           605           624           201           211          1299  -5.79219e-04      0.001367    290.852111      1.000000             0      0.224490      1.967566      1.427698      0.755723      0.816575   1.59945e-04   2.79897e+05   1.64569e+05   2.68734e+05      7.080360      5.989382     74.500965      5.970401      4.407226     61.370406    268.857976      0.452365      0.396382      0.208889     40.684437     67.786633    -61.420458   1.81302e+07           618           615           206     67.787708    -61.418874   1.81124e+07
"MKTCS-HI J042827.48-611613.7"            34    812.231102    702.845010    197.526384           803           825           696           711           195           205           968  -9.63395e-04      0.001717    208.798101      1.000000             0      0.144385      1.720175      1.477015     -0.259739      0.920654   2.80815e-04   2.17265e+05   1.78958e+05   2.08384e+05      7.015896      5.331250     67.030682      4.087048      3.694384     47.364808    243.633836      0.778334      0.539225      0.376394     61.661333     67.114518    -61.270485   1.84861e+07           812           701           198     67.115247    -61.273564   1.84652e+07
"MKTCS-HI J043338.89-612104.6"            35    438.449414    654.877212    197.355011           424           454           643           667           195           201          1548  -8.50719e-04      0.006319   1122.074316      1.000000             0      0.187669      5.040649      4.866320      1.530999      1.958736   2.40001e-04   1.32835e+05   9.01027e+04   1.20812e+05     10.273806      6.581973     75.933702     10.176500      7.044075     76.011312    310.016831      0.352636      0.230306      0.061820     66.642679     68.412022    -61.351268   1.84937e+07           437           656           197     68.417027    -61.349376   1.85093e+07
"MKTCS-HI J043051.83-613921.1"            36    638.299224    472.772345    194.142181           627           647           462           483           188           201           980  -6.02167e-04      0.001396    205.560989      1.000000             0      0.064286      1.996352      1.482283      0.006470      0.800769   1.95588e-04   4.04321e+05   3.59073e+05   4.13295e+05      7.347399      6.299119    -71.910552      7.192912      4.984575    -54.433056    180.052558      0.558183      0.493210      0.435255     43.212430     67.715967    -61.655870   1.86354e+07           638           471           198     67.717005    -61.658825   1.84652e+07
"MKTCS-HI J043331.25-605747.7"            37    445.714357    887.753981    188.893385           432           459           878           897           187           192           725  -7.35047e-04      0.003149    652.685766      1.000000             0      0.128788      2.961561      1.557741     -0.229349     -0.184579   4.85473e-04   1.11150e+05   7.74327e+04   1.13848e+05      9.536395      7.469533     84.511790      6.332511      5.295797     -8.588609    314.586140      0.735616      0.525643      0.148979     92.254751     68.380211    -60.963249   1.88669e+07           446           890           189     68.379168    -60.959510   1.88622e+07
"MKTCS-HI J043115.18-613011.3"            38    610.645214    564.439563    131.917439           598           623           549           575           126           135          1286  -6.63792e-04      0.001652    238.965757      1.000000             0      0.083333      2.141929      2.164961      0.117937      0.922984   1.74582e-04   1.40931e+05   9.31224e+04   1.38129e+05      9.394004      7.602421    -23.125819      8.149417      5.609551    -23.581359    298.522683      0.525486      0.642387      0.197257     44.185065     67.813230    -61.503151   2.13801e+07           611           566           132     67.811994    -61.500550   2.13764e+07
"MKTCS-HI J043225.33-614250.6"            39    527.465640    437.763234    100.893597           513           541           421           451            95           108          1591  -7.45742e-04      0.001009    355.760403      0.791377             0      0.043727      1.554213      1.092128     -0.668066      1.447083   2.13184e-04   5.13827e+05   1.13529e+05   5.18023e+05     15.125862      8.774391    -42.834776     15.689109      9.632371    -42.476854    129.097104      0.730689      0.773588      0.385327     60.012806     68.105530    -61.714048   2.27485e+07           527           438           100     68.107164    -61.713650   2.27879e+07
"MKTCS-HI J042530.15-614448.4"            40   1018.822480    413.540920    101.320918          1011          1027           403           427            97           105           693     -0.003447      0.005597    713.885819      0.966020             0      0.072302      2.485804      1.823390     -1.439662      2.758677   8.73422e-04   2.99660e+05   2.57366e+05   3.52872e+05     10.880145      5.383755     -8.803676     10.766050      3.574379    -14.283241    353.872784      0.457385      0.766446      0.381544    162.272536     66.375639    -61.746764   2.27297e+07          1016           413            99     66.385532    -61.747772   2.28320e+07
"MKTCS-HI J043127.99-612708.8"            41    595.356129    594.863228      9.011401            52          1148            52          1148             0            66       9806701     -0.781190      0.803330   3.94294e+06      1.000000             6      0.027795      0.045883      2.470507     -0.004796      1.141462      0.002568   1.42293e+06   5.47210e+05   1.38767e+06    663.211293    628.321371    -37.678947    589.412391    583.546934    -42.338657    259.974085      0.092415      0.092260      0.004381   5.67580e+04     67.866612    -61.452449   2.68013e+07           395          1109             6     68.546293    -60.593702   2.69342e+07
